address,total_eth_volume,tier
0x6239a2e6299ac94be5cc3b0d001a772681fe909c,10.02,Fish
0x10c45fc0d364b61f6e4c6c894fa964879fc1fbbc,10.02,Fish
0x10e7afb4a9824e31f57d163fe12d605710feac58,10.02,Fish
0xc17ef7e2689dff7d269ae2c22f857acd60b42187,10.02,Fish
0xb2638c6e9fe6b658ee3bed651cdf6972307ab503,10.02,Fish
0x7a21aa5fef72df33e08725fb736492245a3d8db9,10.02,Fish
0xf5b92eab027b679048c8c46f73d0163a72bfb5bf,10.02,Fish
0xa058b77e5f6bb346779c31a1a00b416082f88ce6,10.02,Fish
0x31fcbfeefc45f11f3f06b69c7d7a5d6fdcec5072,10.02,Fish
0x30a36165de911f5fc9986963a6c30c1bc4e9adb6,10.01,Fish
0xa728882711faa6e16e21f060b8ad5707661de103,10.01,Fish
0xb138bfcd376e1fe7d4b9bf1c76e5f87792ce4d82,10.01,Fish
0x0488203cddb4f5ae083b10cc326eea7792894988,10.01,Fish
0xa4ecb26f782307b7c21da6a7004f1abf5d210b33,10.01,Fish
0xf9cf581c55e1365895ff684930214ef8867ea33d,10.01,Fish
0xce740cd6071e75738df307eee51983250f91dad6,10.01,Fish
0xdcd46ab01c401676ba9ecfa872ee18db2896daa2,10.01,Fish
0x1ea884fa80b2e7ef6c85784dc33a6c0f24817fe7,10.01,Fish
0xede1faaf984763a544ac3e95b4198434c552a2a3,10.01,Fish
0x5900be254bdd02649679480f4f8219e82b475582,10.01,Fish
0x02cf0bc3c303265271509c7fc8cffc27bdc938e7,10.01,Fish
0xd6feb9e5d68b1dd5a318b0cadba9ee7f504b108f,10.01,Fish
0x286e9467977d2ed2c6774f27bd945f46f9b5bcdb,10.01,Fish
0xd0ff8f4bfc81e4133f754511f45e0b5ee5e5f127,10.01,Fish
0xe13b843131b6616aec922763f93bbb83f98741ae,10.01,Fish
0x7872e6c775be4e8e65311e637e5b06718fb1365f,10.01,Fish
0xd5976280af70d4e9480527311a3d527d91390fa7,10.01,Fish
0xb6b5c893ed4be3fce12d2738339b5200e1abc2e3,10.01,Fish
0xd219fc52c39c8054515cd45b2fa39599d61b173d,10.01,Fish
0x7de40da3a248d8ae2fbf695373fb1aa57aa0cf01,10.01,Fish
0x80d49fcb426ab3028a33b6e62b09c4add934c081,10.01,Fish
0x71be7a611f2a4fa67f7eab04c7f85ba554ad59a5,10.01,Fish
0xec84d5d5b7f5eb8b48a97c434f057c2d9e6e1533,10.01,Fish
0xbc956a6d925bf7ac9952c3a8b409219a774893f4,10.01,Fish
0x8878ed9b862ad4d8aef4d60759674608dfbe1cf2,10.01,Fish
0x90bc6976f04b93cf1aad4464d837c03a433aff0d,10.01,Fish
0x0c14ee68e9c59ddc8676f171ae2002064ca6dd94,10.01,Fish
0x65537989f0d27262f77c101431fd425edf9e3592,10.01,Fish
0x980abfc1b6264664a15bb0743e80fbcbc4ed058b,10.01,Fish
0xd55f0760bada0c70e3373b76f293f922138f5baf,10.01,Fish
0x148ef11b09e04281906430a20a0e88875a17b9d8,10.01,Fish
0x6d910d346c26c323529a184e4c034c0b987fb144,10.01,Fish
0x892294bc480c49e04a8919e627c7f43cb9e7115b,10.01,Fish
0xaf0f14a58102ad1cc47ac5bab9720f73fa2fc7f2,10.01,Fish
0xd3d55249f890274c1a86ee86a5adac4243fbcac8,10.01,Fish
0x48a6e2bfb98c1305b7c91a91369d470303c2d466,10.01,Fish
0x0387ac7071acf71671e6cced499c214b73bdd577,10.01,Fish
0x4c373271526da7f091cc55195267dce4f5c9676b,10.01,Fish
0xdf0b2c2df144e8ebc1d36f6c0362141f88dba0ff,10.01,Fish
0x279c05c23851599eb4120bf4fe8b38a55628ce29,10.01,Fish
0xd50546eb11a80252d4e0512f0702ffd7edadef81,10.01,Fish
0x35f6ef30a129acc84c2c2c776dfd5bf065285a2c,10.01,Fish
0x27949b21fc4a88647984304e2b07e5182c12ad51,10.01,Fish
0xaff1b5b56bc3d8b62febc64db818390b31c08612,10.01,Fish
0x5efac2c360c95115c39863d24cec078396452f8e,10.01,Fish
0xb8fa541bda318a6bc1c9647f8f9413bd75a28173,10.01,Fish
0x7d70f68024844815d6d4dcfe270f9fa1aa4b2fa0,10.01,Fish
0x168e22332eab76864f5de0a1d8b003658ebb0248,10.01,Fish
0x6cfe8e9d33f9f982ef97131ae631f4f01b6f4b68,10.01,Fish
0x811c0acd3193cea6da31d20474fcf4743d818314,10.01,Fish
0x1e579162643b3b881253f0ea0fedd90ba8ed12b8,10.01,Fish
0xd0083a538c966384b931ceedbf8a009e1f7b59d0,10.01,Fish
0x69ea3be59123f65424d1d75baf79797709f21c3d,10.01,Fish
0x55b303cbf454c9f2418e6b217f4d9e9fa3d7bbf2,10.01,Fish
0xb61afcf79d97764cf4af286c74269e479c78c6fa,10.01,Fish
0x0bfd625421846fdd25a47a8e1dd3d3ce916ec7c9,10.01,Fish
0x0acc74358b4f6c0733fe7b0fe7fd555e04c03ed6,10.01,Fish
0xb8bfefcc11023b7103b9bce68a3504cc6f1efe24,10.01,Fish
0x8fb4756c77092703d9ce2503adb82a9bad268e9d,10.01,Fish
0xe026c1ccd6129dcf40241ac9e2699723d2853d9c,10.01,Fish
0xec987db286a4515cf66c7149e0d90f71ec0460b2,10.01,Fish
0x793a469fb0ce13c12ac6b17d49c9b3ba85d8485e,10.01,Fish
0x8c7eee3c4ffe3baab7be4d798bee2a64a5b6e744,10.01,Fish
0xc4dcac188919d8abfadc33df8ab4890e4dab9ca3,10.01,Fish
0x197114de0e2b2906050e48434277463fbb60ade8,10.01,Fish
0xed3be4758caabe0682458b313c22fe0dbcf05c50,10.01,Fish
0x7cc912f188f0bc73b4dda69d64928f92aa79d88e,10.01,Fish
0x12152f641ca8d2c1fdcb11285417d1e013af4c42,10.01,Fish
0xa062cbb3eb5685393d07744c9bac2132d8c644c9,10.01,Fish
0x35f95b6bbf2b2a7e36431d22a34ac0fa6c811b49,10.01,Fish
0x8fba6b0c5227856a8e4948dadcae8d1fd41f9baa,10.01,Fish
0xa26b9208e2ebe78a972aaba4467ee8533914af64,10.01,Fish
0x62446efb497a24ac8b3c5f65ed28a60056552e03,10.01,Fish
0x7c095eb01aa93f7cc74051b471d30f4c24ebcfe2,10.01,Fish
0x339694c02583074ef8b1193265d949e14c58bdbf,10.01,Fish
0x460788324736306af056a6eaf41725db8fd54298,10.01,Fish
0xe51fe48fbb06d7efe72a0aa4de0e708eaa13b96f,10.01,Fish
0xc6ff2f765737e13f94ae00f9bad5d2b1ac27c15e,10.01,Fish
0x6e08b0c95ce7400466635617d85ec23f8957a523,10.01,Fish
0x7abe7b6b7022aa77b7672ec80ad8662da25437c4,10.01,Fish
0x482e8e36c71a59c2b883fe76007de1dfd78ebb46,10.01,Fish
0xd4d66a20214793d74a580cbb105e911d6fe791ac,10.01,Fish
0xc19f0e4da3eaff58f8bd4f5dee0494b7507c646b,10.01,Fish
0x63550db0737dad40a04800a9706d1714c6e7d3be,10.01,Fish
0xb81b963995a88672674daddd93d3a517a60d76fa,10.01,Fish
0x26c4ec5a106f5a6f130b6866b9d38c5978e1a684,10.01,Fish
0x30dd4fbfdc1f44b81964adba3f528395dea5586c,10.01,Fish
0x4ecbe54594f45d99798af94816f1e0d35d4f3590,10.01,Fish
0xeacbe53f4f23e3f44181e50aec13b95ae7db9223,10.01,Fish
0xaf21f50b7c3a992be62f4ab51395aa56568ad3cd,10.01,Fish
0x0a9c0f5218e518ecafb5e15b1ae223d94d2a4b89,10.01,Fish
0x27095f404e0f9a4e2a7ae2dff988d0919ca0cd24,10.01,Fish
0x02bf3032a128256ac43186da7b9c851bb89dafc0,10.01,Fish
0x0d93965ec83e7ae283ff8455ca74dc0c7d35a46c,10.01,Fish
0x9b2266290e42fa7863c440a6bea2fe373b78d3c4,10.01,Fish
0x76fc997ea67c3712c5cbaf2e69d45641fefc5692,10.01,Fish
0x4605b418c5396c4c4138e3584bd1ede16ac99c62,10.01,Fish
0x4ef91a45a73536a4865f0bfef35d66dba2899bef,10.01,Fish
0x0161242f45fc58c05b5ec04ff54d2ef26b5f2f20,10.01,Fish
0x141c32237379178d7fea1c3aa02d5a66df774ab2,10.01,Fish
0x3685ebe85c7bc7ea4118325cab8df0ad48243d16,10.01,Fish
0x8a2e49391744ec8e14efe92ee51a9d30516ccceb,10.01,Fish
0x43847a2771a636c76d861956c85f65c7d8a2c24e,10.01,Fish
0x43f7d4518ac72d3beb7204dba85e28df3bf8ffed,10.01,Fish
0xad6bfc3f39d81f166530330b2f442851d68fe8ab,10.01,Fish
0xef895b60e919af6c3d0d73b87603fac480dd473d,10.01,Fish
0x9f751b453d417b825909018a9350bac5da4bd021,10.01,Fish
0x712a620941f746c029728ecaa17b358cbd5d9593,10.01,Fish
0x396c31f2850d1b10b70bc1c35d7580eca23fc59d,10.01,Fish
0x798fa85c780b6eb2b2c341857a09e314fc5ee280,10.01,Fish
0x4e363b1f11fa59b05b65af0d25ba97a652d34691,10.01,Fish
0x91eaf1e12fb8621717b950a3936a45b575f98502,10.01,Fish
0xefeee1b57de0d06eb23e6e84d09d3faca9ba4962,10.01,Fish
0x7f33be24ac3d278f594b7e2cb666666666666666,10.01,Fish
0x0adf69e6a899fd750110e7dd96c169e2be1a4e67,10.01,Fish
0x7b8fe249ee8cdc304fc5c1beb2bc24ae78fbbaf9,10.01,Fish
0x9da832153492e75c85faa5683c57fdec110f0849,10.01,Fish
0x6369d5d1a8194aa3f17fbbb1feae6d8d15118027,10.01,Fish
0xf3833b9f419aea920b52c70af61181f1d15ce80f,10.01,Fish
0x7494c825e0fa770ccf0395fc8b93464894f6469b,10.01,Fish
0xf1550178c95ca7d01b776a2941634555301437d1,10.01,Fish
0xdb3ebbd58c404bbfdead9fafbebf847fad3e99e5,10.01,Fish
0x3fdce83b8002fc669338812a7c66a279581881a9,10.01,Fish
0x64b7d3b129ad3d85c858673f87bdfa5dcf663efd,10.01,Fish
0x09e2804db64072d09d2ef6358790ef98cca7969b,10.01,Fish
0xd4e642fd03a0c585883a9a21f5fdbf7df3c64f33,10.01,Fish
0xa99daa26928d188d8ba6d6fd9a773d1610be613a,10.01,Fish
0x6b6a9a45b0acf10e7c3d1c4267afcdaf87f58372,10.01,Fish
0xc7bf7e798d48ac1623eb9ebcda5e0a17ea0f9011,10.01,Fish
0xb301fb97dc3841056135cce5a4cc4207505f78b7,10.01,Fish
0xba7e387c09aa98fb58d1079c1e098cbc934dc88d,10.01,Fish
0x0de299302397d4219d936527257236e1521588e1,10.01,Fish
0x4b52e1ab70a58798bf4bf4fe09800fd124f28185,10.01,Fish
0xf26a0a28989822eb3e69e800584d7e2977c7e337,10.01,Fish
0x7b3199c9d68c3f10ac4cb9b4dd01969d441b9aca,10.01,Fish
0x27c1e4ac5317615a0d5d55ad063608b187f6f7ca,10.01,Fish
0x6681ee0776d6487127f6bd34fd016bf7cb0a1cc4,10.01,Fish
0xbc291cefc94a5aee2f845f609474e977475fd5e6,10.01,Fish
0x699ba0e1a20de77c1d3db4a8bc52cf23978177fa,10.01,Fish
0x591af853f53c0e600b7a385597a407c8d6b962b3,10.01,Fish
0x84d66a67261661400d601610e374bfc0391eb494,10.01,Fish
0x1d2b462ee2cd6ce60f51e291aef43ef6b175fb71,10.01,Fish
0xdf597e2fe4743870f631699875cdaa7e4e3daee8,10.01,Fish
0xcfaec6866b833e6402c06ded8fa3d4d4de52425f,10.01,Fish
0x930e857107dd707aee816da1245bf01354c4e393,10.01,Fish
0x86e8b82d6ccbc5f04063a3538f9f31d42edb28cd,10.01,Fish
0x0ebaef6043f3f86ca20143044642fa84db33d63e,10.01,Fish
0x435b6227b6d1706538eaa121f6f82a3922f01e35,10.01,Fish
0x38ee94783ca76412e818386a0bfadfbc83c1a3d6,10.01,Fish
0x02b59135e4f9b841df84c7b578914f920dc6262c,10.01,Fish
0x46bdfa314f4c7de30eb60cf8357a503f2e0fd263,10.01,Fish
0x6932482062977b4c04630a4ae1e90e645a0cac2d,10.01,Fish
0x66762be22aa23a5e66e5c73155c1ecb44655449a,10.01,Fish
0x43bf002d4943837db06e5805eb82d543aec11dc4,10.01,Fish
0x8fc81224d1e35c80b038908f4eb94f3170214b8a,10.01,Fish
0x9478d3d0cf577bb408de9089e08c962900bcffc5,10.01,Fish
0xefc3e9bc418c458761117379d1ed12b8c560c84e,10.01,Fish
0xda3ef1d0f3a9ea3a8d4066eda27df909f694ea49,10.01,Fish
0xe91c076e7ed92ea1fb992170e912302206a2d48a,10.01,Fish
0xff133ec412161394a4d1badb18653dbcfeef621c,10.01,Fish
0x419ead4bd7cbadda3118870bd75327f644d8a7e2,10.01,Fish
0x6eca94c4298d1cf119653bee524048af2b034cea,10.01,Fish
0x96b42eff44a5efeb38a4eb54943258efde923e09,10.01,Fish
0xa179908928697bec5847f281cf90ca557613c940,10.01,Fish
0x037a68f920e30f16b22e438ebac928d3ccb0de6b,10.01,Fish
0x74363578ca0ad68cf5a3c7c212298fa55524bfd1,10.01,Fish
0xb15ab6913a2208bf7919bab889a52098b4bd0200,10.01,Fish
0x37d3de66c1e22ec8f3c9f9f8ed81d035d4b30145,10.01,Fish
0x34ffbcebee4a3eb14041dd44b7af2ee3e586421e,10.01,Fish
0xbd38dd87bb0c2610c5165e2a14fedfe297bf82f8,10.01,Fish
0x79ea2f4b64de0ede3d39ded6e931d80b04f5784f,10.01,Fish
0xd95e27a8404d63c34ff10f2bac1b608d1bdd0299,10.01,Fish
0x26e6170fb587ea632d31507a884f4dd10ef2f665,10.01,Fish
0xf00e463736521b2f9d69ac9a5c59de21ab08902e,10.01,Fish
0x9cbf1dfbb1a86dcb1f437dd985474c4d5b4f703e,10.01,Fish
0x2a55ac5577b7cf55770025410f8dece6ccd96651,10.01,Fish
0x27e0fa40a6a08fb16c2117ef991051c92328153b,10.01,Fish
0x0ffedd9a3b016c5150ec5b89557fd7c101830a4a,10.01,Fish
0xf18042d20bf145c13c448485a9d41bcd3ade2798,10.01,Fish
0x6c61ff2ad41fec38e6bd7bbb9f45d290292ebb50,10.01,Fish
0x519ac7c912f8e930b4d695d95bdeadeb089e743e,10.01,Fish
0x1cf9eb9bb0fe37a4c45e56edbb355d82d18e4519,10.01,Fish
0xa7f670cb696b864f8bcf2e9457738a1215d6959e,10.01,Fish
0xd0b79ca5a589efd2ab5fbb09546f9cf05deb2637,10.01,Fish
0x9ebe40efbc27f455777902f81e52c994bed32511,10.01,Fish
0xf852b2ee687febac0a598928aa9eaac8a7f01105,10.01,Fish
0xe916244f1edbd38818296d1f3ea83b2e5b4e9d0b,10.01,Fish
0x3aa4e39a99863c7ebde7bd1db0df13e10d45804d,10.01,Fish
0xdacf9eccb36da14540f168de37bdece5cb9f37a9,10.01,Fish
0x94cecf03d2cac4771c7d66a459d462500e01cf75,10.01,Fish
0x2e4987d19fbe995f95903cb4a0a2f0269c8ee90f,10.01,Fish
0xcbf8d0726d1072755eb317ed1f64708c161038b2,10.01,Fish
0x3afe13629676e478c4a494e0d3b827a57b502efa,10.01,Fish
0xa4bfb20858027d3d89be5e8ab7113211093585e5,10.01,Fish
0xb6763cdf4ad1bf1f3719ab2bc9290d4fa3ef3305,10.01,Fish
0x93631f5aed49014a11652e1f94ee724357d62118,10.01,Fish
0x0af528597afd2772d5121a2bdd13f71e34da8faa,10.01,Fish
0x9930cc5076eb1d729fb4d3c3b648e0997d7e3d58,10.01,Fish
0x0b46a67fe705adef1da178cffcf0467fedc8b4ed,10.01,Fish
0xb57514f36c436243a74aa72227b5785a8c160fd9,10.01,Fish
0xddb34d655bff9e84a297923e00003826630ec372,10.01,Fish
0xdbcfa2c2741dc57a30fd294c7eed4be10f851d49,10.01,Fish
0x33393b4dbca3793bf980f7806f5bf903ec2f036f,10.01,Fish
0xea3822281cc254ff31d7dcf242aecdccbbe879a7,10.01,Fish
0x9f763729c7d713f7a79810c9790c7656dbeb7dac,10.01,Fish
0x826212c536ca87c8b2c1da014086aa1cac41c155,10.0,Fish
0x357029e62eb39064a7d43e835aa925b873fe5925,10.0,Fish
0xe14926b2d428d0534d92b2e8a34afee5f257d3ca,10.0,Fish
0x5f889febf4e4e97505b70858a402ce94ec4593f3,10.0,Fish
0xcac171f9cc8d1bed48db6c166201d1d26eb286be,10.0,Fish
0xa9192708695ee4a5a7df5184518996b42537cc77,10.0,Fish
0x002a759abbe73fed26e0a705c449d6354f120d38,10.0,Fish
0xe59bb8ceb57e935c73964634af720c0a917f8458,10.0,Fish
0x0f30de0a62a01ac655a6d516f9792cc1caa6e19e,10.0,Fish
0xb9899ba8aa8bf36e92d6d8c1ca756231884f4d30,10.0,Fish
0x9d4ec2a8b7d09fbaafa6d54eeb771cb5e92b5d88,10.0,Fish
0xc433e76aeb15788ad2d8944380d33e42f7462ff9,10.0,Fish
0xeeb0534a4eaf7d78b7ae5b369cc7609dc8acd972,10.0,Fish
0xa75af7e88b043431e81db250fe925c12a19be4fa,10.0,Fish
0x61d1ebe269d956d7f8a1035cee01c5993a1f5d7e,10.0,Fish
0x39591a65be83f3e038b8537dd86745d65e56b9c0,10.0,Fish
0xb7ee5ef68cbeac9b6febb738197c94a2291f66fb,10.0,Fish
0x393fa9d4ba7639acf279d010fc22890187ece918,10.0,Fish
0x2952097eeb188dc11bfa93661f16da63de648761,10.0,Fish
0x1be4b62c834b7dfc97a2e9832cab926c17feeef3,10.0,Fish
0xf571a2f0f9a6270594998905302a265e72902a91,10.0,Fish
0xc72ea15599fff40a9522eb5145dc43b18776ff13,10.0,Fish
0xffbbf066a09c29899e0c7661cf48480881ce94a9,10.0,Fish
0xc9484e3b172ac610eae0cd365d204067c5a051e0,10.0,Fish
0x33ecde3191eecc115c916d2485d4cdb69dc8c9f5,10.0,Fish
0xffb9254fa2515f46365d3ea0355c0ee7ed47e260,10.0,Fish
0xeb76dcfe8b9ebd31ad851df75300065955bc96cf,10.0,Fish
0xbce3e11d660d49ce9be9cedb055acdca5bcdf2a5,10.0,Fish
0x0a948e58790df00f15fc862fc5c8730ed930d150,10.0,Fish
0x6627b826f4de70e4916e974a5215eaaaad0e5af0,10.0,Fish
0xd6ac0d268c5fcf81b7fcc4d7fed3edb93ae5fdb9,10.0,Fish
0x920f0c0279ec47e23f8a9e9f5d4cf8fc3e7f214e,10.0,Fish
0xaa025a2335fbb46da007a69ea76c5bbc11d1cc8c,10.0,Fish
0xd59e9933e8afe75b2bbbe3cacd372a6d2859d40b,10.0,Fish
0xf06a3d9598f898b3b3234aff3c3132b4a556a984,10.0,Fish
0xc4fe8b9387fb413599c30330bc02d416be8ca070,10.0,Fish
0xd5ce26d1a1693c8cafab465456500051b9144f65,10.0,Fish
0x0206ac6573257887f1fad21cd25e4469fa80b01a,10.0,Fish
0x414031afd42643be85431be0bb95c19af1baf481,10.0,Fish
0x0a0dd247adda91cc3d94fd59becbdb3511aad096,10.0,Fish
0xf389d35e19571e86fed7c8d5b0317c72d94f438e,10.0,Fish
0x7e5d65aeca5ece2a0bc8e60f0508fdad5a18033c,10.0,Fish
0xa35897bb2161d93d6c3d809124269924ac76f580,10.0,Fish
0x5b27c8ec50700f2b2ecbb6aa92f0c8c2ace46897,10.0,Fish
0x9b0525dd787965dd97420f90e026a45826f123df,10.0,Fish
0x2ddfdce12ca4a0dadc1af1aa8d102cc34c6cbb71,10.0,Fish
0xa773ffabaea5aecc1f29ebb675466af46adfa1a7,10.0,Fish
0x582de196070c9a7d4703a0b158729ae1231e30ce,10.0,Fish
0x2cbf0dde73917cff4f30b0f6f1ce630923cf35bf,10.0,Fish
0x29054963d56291f4c76308a511622380a86fcbba,10.0,Fish
0xb351318657c495d61b52b5e2d7b5505238e32a65,10.0,Fish
0x010b9c06c73d97dad218f5b71f39dbbe9a8a5a70,10.0,Fish
0xb230361dcb870e493ce6479929ab0d0691efc4cf,10.0,Fish
0x7abec58e8a5a1f7e71943db75e91c23aa6d2a20a,10.0,Fish
0xe425ffecbe1a9a579927d9c25b54fe8cb6cc8e60,10.0,Fish
0xa5657ba34778fe91f1861b6e51b739f4b47c4d88,10.0,Fish
0x93e1e56255c9520363725a01ff78ea6e19c712cc,10.0,Fish
0x67d9164b97d21759f328b61a399303091e4d6266,10.0,Fish
0xeb61f74016bd9ed0d8c133e4df627d94f50a5235,10.0,Fish
0x62eedc306e50759f5aaecae47681bda8d051c6d0,10.0,Fish
0x64ba380aaea2eb3dd329c0429e3147dfea2386c6,10.0,Fish
0x9680442ee0f876cdf3a122b07dc77021e08705e5,10.0,Fish
0x845eed7cf350e2541f025c6688951937bd76b5d8,10.0,Fish
0xc88e93c3dc6aa1ab60f6272a77c483b55f86c9c2,10.0,Fish
0x356fe6e895725b54dc100f0c18fed864a8afd404,10.0,Fish
0xabbe691cf858c9b9301205ec1f5ea1a12a1621be,10.0,Fish
0xd84b8ba937ea12778dcba1be539d7470c81dc857,10.0,Fish
0xbf809dfbf41fc824b68ba382426e35a94291891b,10.0,Fish
0xf0c95be683aa27856e4796508b88588ff4fea245,10.0,Fish
0x14e92526187fc015383bd059aafd53f75afc75ac,10.0,Fish
0x97c0b83d409cd29feb63df20f2c2166237f562a4,10.0,Fish
0xd46151e5afd6080a76e891af4f5ca92febed265a,10.0,Fish
0x268915dc72338d18912dd4ae8063f5a95095b474,10.0,Fish
0x2a42672f949783b0f662d42cd25e30f3ef89ecc7,10.0,Fish
0xa622a9ca0cabb3d527d23ecf013d7388018b8b3e,10.0,Fish
0x6fcffe6466bd1679acd1b08f502f69a92a40a590,10.0,Fish
0x6cb026815620e0f48210d26e50a016eda1a20efc,10.0,Fish
0xa24a514a27e2c119d0344cf394c5b5158bd27c16,10.0,Fish
0x6710b766fef6217fd8518beecd135ec737e13943,10.0,Fish
0xf22df08bdafa3aaece6c6e131f0b93f6c00d2390,10.0,Fish
0x8a273ebfefcec293cb8d1e71ed01c50a0b35a7ed,10.0,Fish
0xc51b6353567ff9ad24858f86668cac346c680840,10.0,Fish
0x1650902aa885417870485fad86d04934ea22be3e,10.0,Fish
0x354fb13e68c93044140a90f30cbf8d0866ae4b7a,10.0,Fish
0x21001dc18f94a995235eeae14e4f74aa5746cfb9,10.0,Fish
0x353dcda9a8e515d734659b4df4bd8744a5a21581,10.0,Fish
0x99db5c9098c09f94d8758ebb766d6960dc2ce797,10.0,Fish
0xfa53795108f11645afe669b12abadd06f6d60e7b,10.0,Fish
0x6544587ccdb74721619332245e4bc5e13be1461d,10.0,Fish
0x2e90cbf92cabd09021e70da894ce8841e68f4a0a,10.0,Fish
0x09b8cb25ff4daf4d1c1c9388d558deabf7f743f5,10.0,Fish
0x37e8084065975a59c6e4169b1378d6e8e4024de0,10.0,Fish
0xdccd35532f98aa1da425c189055a88198662ea6c,10.0,Fish
0xa032516879dfe6fa94a9c0b62e0ebbf812d8b345,10.0,Fish
0x6195e78f649501f90e17799e53b54c9134eec386,10.0,Fish
0xaa8cc0f9aa2943cb9c1e3ed8c900ee2780d99435,10.0,Fish
0xcd1529ffb612b1b7385890d7f243c9758911593f,10.0,Fish
0xfa728429f0ed140a22689ea46d7673d5c2ffcc70,10.0,Fish
0x602983ab5ccd74474bf4b2f957e91396376566a8,10.0,Fish
0xd12dbea0139315960770ee961e067404af4c0fde,10.0,Fish
0x85224a4b86f291ee88506b1f8bd607b1754b8227,10.0,Fish
0xc17e602ac1c8f4ad9e4b2dfaa3442e393893ae17,10.0,Fish
0xb4ffab812b7cb747f6c99e0ca8855405ec486563,10.0,Fish
0xfb94d3404c1d3d9d6f08f79e58041d5ea95accfa,10.0,Fish
0xc864888a874fa4023e6685ae4719ea77151bfbfd,10.0,Fish
0x7e3be0353f5776876876eeba866af69ff5acd3dc,10.0,Fish
0x9815cfab44dbf609140417ae1908535a2115753d,10.0,Fish
0x9391c2de92431781ceee905ee006bfe309d0557a,10.0,Fish
0x7414d3c32c1e073c10feded2d3dab5e5b3e9a065,10.0,Fish
0x02b522f8f817bb51a0dd4fd267af99b651af19c5,10.0,Fish
0x58e0547f01c78b887eaead39d7ff6858097d79dd,10.0,Fish
0xf8b706ddd6532acb7667e82ec175e9358b7eeef5,10.0,Fish
0x5d191c16d485871e3387d846d296fe8a6dc8f13b,10.0,Fish
0x89e10d9f8ac7f94f00f847595fefcb61d750a0df,10.0,Fish
0x4367a7d1da16d17d56535929a22fb2f54c847ac9,10.0,Fish
0x5bca06c39d8feb5a15dfad9ff9cbc78b8770d365,10.0,Fish
0x30aba39f4149998a838b41b32ec4971c9a935f55,10.0,Fish
0x9131af880af83ed87698e4c251820162a1ba8d68,10.0,Fish
0x0a5568f6a489f5bbd1b317ee4d115aa4c48a5fe5,10.0,Fish
0x79c317c4df17cf6fe5c31bf5f11cf2ee0254cfcd,10.0,Fish
0x7362a671d325630e7a81ad193362b09a8eebe2dc,10.0,Fish
0xf58aaad323fbbb0295d052d93302a4f11cb66c7b,10.0,Fish
0x5c16a55d6eba50d61cf6cc86bd319f65662ff27c,10.0,Fish
0x02a9b8110c5bb4aea7903e4a812f299b6d687703,10.0,Fish
0x3a958a19df33a43a5851631f9498685b5b9ca43a,10.0,Fish
0xdfecac7078cada89224090e6bbb91216712a94f4,10.0,Fish
0x5acafcb0b9177ab594b16e91f2963cbdf6bc4028,10.0,Fish
0x65f67d1a878907a741e2bbdaa428f85d60b520b7,10.0,Fish
0x106101431fc30c079217f67e63ad25137a594724,10.0,Fish
0x1ac30bcf4eed9de80fd10a4315acfbc1a8b9d252,10.0,Fish
0xe158d53614c6d0ba4ad85e3965b872a08570c3e8,10.0,Fish
0x06f963e53dddedf4f35d4dec5b78b8e9e8ec4f4d,10.0,Fish
0x0dd6e224d993a1e9e984e6a7b51404cc458d9c36,10.0,Fish
0x7b4190132bccd67c26420e86759ad8d84a484c96,10.0,Fish
0x4883ad9d32aa5521a6ec1dd3898c665fc0a2c853,10.0,Fish
0x90c23718ff1d60baa7c7438cfa0f63e2269c09ce,10.0,Fish
0x1e5c797a569276bda2ee21750186000e01d2bb5b,10.0,Fish
0x6d347e10907a5d350db683ed8390703fb62e6b96,10.0,Fish
0xdf2b7087a24d14a0adc29df8d3e4a0abe3e3a647,10.0,Fish
0x0966afb0517a07f995e4abd97b80b8fc38c8621e,10.0,Fish
0x6a927277e8aab8ceacc9c662516eeeaf87909a64,10.0,Fish
0x82b4a5f2bcd405f809b8880c372efb1d2feb2642,10.0,Fish
0xeb5f1ec310fa7d10870a02e2c74ba98646644033,10.0,Fish
0xd040e1da55a7c9b4df861cac255f50fd35a61eaa,10.0,Fish
0x253956f97a6245dbdce72153abed16096b8f5286,10.0,Fish
0x75eaf9d0f222bcea32f27ac908c52ba863e4a09e,10.0,Fish
0xe52abc79f3b7265d3c33f700ed2979a642695447,10.0,Fish
0xdbd695c570084b5806dad9db96912586ef785b2d,10.0,Fish
0x7cb4d922cd4849caf2599a4de63eeab785511ebb,10.0,Fish
0x2eb11a8432a6c87ce09928edd684ccdb5fbe5d80,10.0,Fish
0x7615317643361b0be9e3c1d64c223e773e0c7a20,10.0,Fish
0x9e0396fe09d1829fd8fc5394d4d71c28c1728160,10.0,Fish
0x7d801e26c8778fdd3473903965eab6a75d2ae73b,10.0,Fish
0xe6e5711caeb1618fc772c91de42b54293207382b,10.0,Fish
0x3b412c92e78fe2a323a5fc7cd9d31fa0226ffe14,10.0,Fish
0x069c1c0b46190db22658a7a956e0feb83e4d6d16,10.0,Fish
0x429501969a7bb483318c695af78a34813ccd0f7f,10.0,Fish
0x2192c17a5b0e0f7725f3a3c97d5720ad21ef5929,10.0,Fish
0x0286239f88e12b69395897867baf984aa1a09d72,10.0,Fish
0x1205a29cc2fd6a3cca1fe47c0e56840512fe73fd,10.0,Fish
0x0deacde54954cf137c2700d454b65923a4df48e1,10.0,Fish
